Resumen
* * * Sin Resumen * * *

Suc_Id,Bodega_Id,Categoria_ID,Articulo_Id,Textbox6,Existencia,AXS_Costo_Actual,AXS_Ultimo_Costo,Total,Textbox42,Textbox45,Textbox36,Textbox39,Textbox29,Textbox32,Textbox21,Textbox24
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210028350,NIRAPEL 150MG CAP X20 (DISP X 100),1.00,813.40,0.00,813.40,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210028350H,NIRAPEL 150MG CAP X20 (DISP X 100),2.00,40.67,40.67,81.34,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110008685,NISTAZINC CREM 30GRS,1.00,221.68,282.30,221.68,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110014373,NIXOL 100MG/5ML SUSP 60ML,1.00,107.01,200.19,107.01,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110031863,NIXOL 500MG TAB X6,1.00,107.58,141.28,107.58,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110028811,NIZODIL 100MG/5ML SUSP ORAL 100ML,1.00,664.38,758.39,664.38,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110046088,NOCOLODI 160MG CAP X30,1.00,393.46,453.17,393.46,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110003193,NODIK 100MG POL/SUSP 30ML,1.00,150.07,149.61,150.07,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110003194,NODIK 100MG POL/SUSP 60ML,1.00,169.25,169.04,169.25,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110003195,NODIK 500MG TAB X6,4.00,196.78,196.80,787.12,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212008316,NODOR  FUERTE CREM 120GRS,1.00,50.06,62.25,50.06,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212008315,NODOR  FUERTE CREM 60GRS,1.00,37.31,46.75,37.31,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212025814,NODOR CREMA EXTRA FUERTE 120GRS+PULMOVAPOR 3GRS,1.00,74.91,75.25,74.91,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212025815,NODOR CREMA FUERTE 120GRS+PULMOVAPOR 3GRS,4.00,61.82,62.25,247.30,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212028691,NODOR DEO PIES Y CALZADO SPRAY 260ML,3.00,75.17,90.20,225.50,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212011468,NODOR EXTRA FUERTE CREM 120GRS,2.00,61.41,75.25,122.82,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212011467,NODOR EXTRA FUERTE CREM 60GRS,1.00,42.47,52.25,42.47,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212000512,NODOR ICE ANALGESICO CON SABILA GEL 4 OZ,3.00,41.09,44.50,123.26,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212000513,NODOR ICE ANALGESICO EXTRA FUERTE GEL 4 OZ,4.00,41.08,44.50,164.31,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212000511,NODOR ICE ANALGESICO GEL 4 OZ,2.00,41.07,44.50,82.14,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212025813,NODOR ICE EXTRA FUERTE+PULMOVAPOR 3GRS,3.00,44.47,44.50,133.40,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212025812,NODOR ICE ORIGINAL+PULMOVAPOR 3GRS,1.00,44.00,44.50,44.00,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210047902,NODOR ICE ROLL ON DOBLE ACCION 80GRS,2.00,42.50,51.00,85.00,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212000527,NODOR PIE DE ATLETA 1% SPRAY 100ML,3.00,142.24,154.25,426.73,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212002826,NODOR PULMO VAPOR 120GRS,5.00,90.48,101.25,452.39,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212000510,NODOR PULMO VAPOR 60GRS,5.00,54.89,60.38,274.45,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212012352H,NODOR PULMOVAPOR LAT 12GRS UND X12,11.00,13.34,16.66,146.77,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212012351,NODOR PULMOVAPOR LAT 3GRS UND X45,1.00,182.68,236.25,182.68,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1212028690,NODOR SPRAY DESOD PIES MUJER 260ML,3.00,80.62,95.00,241.87,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110016937,NOFEB 2% FRESA 90ML,1.00,110.86,139.19,110.86,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110027036,NOFEB FORTE 200MG /5ML 100 ML,1.00,151.43,192.94,151.43,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110007657,NOFERTYL 50/5MG AMP/INY 1ML,1.00,190.49,194.44,190.49,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110004222,NOGESTAL 50/5MG AMP/INY 1ML,1.00,104.88,151.30,104.88,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110011226,NOPAIN 25MG TAB X30,2.00,315.75,453.75,631.50,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110011226H,NOPAIN 25MG TAB X30,11.00,10.52,15.12,115.77,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210003928,NOR-CREZINC 10MG/5ML JBE 120ML,1.00,121.78,123.90,121.78,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110003938,NOR-GEROM FORTE 75MG TAB X20,3.00,109.99,164.08,329.97,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110003938H,NOR-GEROM FORTE 75MG TAB X20,7.00,5.50,8.20,38.50,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210047201,NORMALIBS SUPLEMENTO ALIMENTICIO CAP X30,1.00,542.41,546.97,542.41,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210052698,NORMALIBS SUPLEMENTO ALIMENTICIO SOB X30,1.00,839.04,834.16,839.04,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110003954,NOR-SECNAL 500MG TAB X4,2.00,99.70,122.21,199.40,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110000283,NORVASC 5MG TAB X30,1.00,"1,129.73","1,180.05","1,129.73","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110013460,NOR-VIBRAX 100MG TAB X1,2.00,130.81,186.59,261.62,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110013459,NOR-VIBRAX 50MG TAB X1,4.00,83.12,104.17,332.46,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210052795,NOSTRILA COMFORT SPRAY/NASAL 30ML,2.00,81.80,122.06,163.60,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210052507,NOSTRILA GEL NASAL 15GRS,2.00,103.60,145.05,207.21,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210027138,NOSTRILA GOT 15 ML + BAN,3.00,49.38,69.14,148.13,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210052796,NOSTRILA REFRESH SPRAY/NASAL 30ML,2.00,77.06,115.29,154.11,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210027139,NOSTRILA SPRAY 30 ML 200 DOSIS +BAN,3.00,64.86,90.82,194.59,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110004135,NOTUSSAN JBE 120ML,2.00,83.37,96.21,166.73,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110000719,NOVALGINA JBE 100ML,1.00,132.51,136.77,132.51,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210011792,NOVALIFE MENOPAUSE CARE CAP X60,2.00,189.34,266.89,378.69,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110052777,NOVANTA 20MG COMP/REC X30,1.00,"1,017.42","1,017.42","1,017.42","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110004358,NOVULAR 150/10MG AMP/INY 1ML,2.00,76.60,107.24,153.19,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210040126,NOXPIRIN JUNIOR JBE 120ML,1.00,64.12,64.19,64.12,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210048314,NOXPIRIN NOCHE CALIENTE SOB/GRANU X24,1.00,132.07,156.30,132.07,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210048313,NOXPIRIN NOCHE CALIENTE SOB/GRANU X6,1.00,37.45,43.80,37.45,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210040124,NOXPIRIN PLUS CAP X6,4.00,26.29,26.04,105.16,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110009184,NUBAC 250MG CAPT X50,1.00,87.14,122.00,87.14,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110009428,NUBAC PED FCO 60ML,1.00,29.04,40.66,29.04,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110010967,NUCLEO CMP FORTE CAP X30,2.00,371.54,317.93,743.07,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110008874,NUCLEO CMP FORTE INY X3,1.00,347.72,358.16,347.72,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110032232,NURTEC ODT 75MG TAB X2,1.00,914.71,920.27,914.71,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210004524,NUTRISON JBE PED 240ML,2.00,96.38,125.33,192.76,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110045979,NUVAL 160/10MG TAB/REC X14,1.00,232.08,257.26,232.08,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110014049,NYVU RETARD 100MG CAP X20,1.00,192.64,253.22,192.64,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110001641,OBECLOX 30MG TAB X30,5.00,682.41,749.68,"3,412.07","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110048077,OBLAX XR 100/1000MG COMP X30,2.00,922.01,933.11,"1,844.01","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110011334,OCULPRES-D 0.5/2% COL 5ML,2.00,401.44,507.53,802.88,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110007575,OCUNUT-A SLN ESTERIL 100ML,1.00,399.88,455.38,399.88,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110046957,ODASEN 100MG COMP/REC X30,1.00,"1,309.65","1,443.78","1,309.65","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110046959,ODASEN PLUS 850MG COMP/REC X30,2.00,635.74,699.68,"1,271.48","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110007429,ODICA 150MG COMP X28,1.00,941.91,"1,135.12",941.91,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110015295,ODICA 50MG COMP X28,1.00,863.43,"1,043.45",863.43,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110007428,ODICA 75MG COMP X28,2.00,870.65,"1,046.05","1,741.31","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210004468H,OFEX KPR TAB X100,60.00,7.90,11.93,474.17,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110039769,"OFTAFILM SP 0,4% COL 10ML",2.00,280.39,261.85,560.77,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110048476,OFTALAT NF COL 2.5ML,1.00,623.79,748.55,623.79,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110048477,OFTALCLEAR N COL 10ML,1.00,93.54,112.24,93.54,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110048474,OFTALDEX DT COL 10ML,1.00,272.89,327.47,272.89,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110014734,OFTICEL 0.5% COL 15ML,1.00,186.71,228.42,186.71,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110007566,OFTIZOLAMIDA 250MG TAB X20,1.00,217.35,190.77,217.35,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110039770,"OFTOL FORTE 0,5% COL 5ML",2.00,177.36,182.68,354.72,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1210018828,OIDOL GOT/OTIC 15ML,1.00,52.33,68.80,52.33,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110028558,OLCARVECK A 20/2.5MG TAB/REC X30,2.00,758.04,985.73,"1,516.08","13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110028058,OLCARVECK D 40MG/12.5MG TAB/REC X30,1.00,724.48,915.24,724.48,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110029297,OLEXA 5MG TAB/REC 28+7,1.00,876.36,"1,287.17",876.36,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110039771,"OLOF 0,2% COL 5ML",1.00,372.85,377.28,372.85,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
 2 - K002 KIELSA SPS PAZ BARAHONA, 1 - K002 - Ventas, 1 - MEDICAMENTOS,1110032250,OLTANA 40MG COMP X30,1.00,648.96,659.11,648.96,"13,672.00","1,998,282.92","21,280.00","2,492,630.31","21,280.00","2,492,630.31","21,280.00","2,492,630.31"
